"","text"
"434","@FilmCaCinemas I also haven't seen Missing Link. I liked that studio's last effort 'Kubo and the 2 Strings' and I enjoy stop motion animation. I'll try to get to it before it is gone."
"435","Missing Link is such a cute and funny movie, please go see it."
"436","When trailers shown mere weeks before release (in theaters, at least) don't have a release date, I can't exactly plan ahead to support a movie.

It's a shame, too, because the middling-at-best trailers for Missing Link apparently don't do the film justice."
"437","@BadMoodMorgado I saw Shazam Saturday. I also saw High Life on Sunday which is sitting at $300,000. Maybe I should yell at this guy for going to see comparative mega-hit Missing Link instead of that."
"438","Anyway, if you haven't seen Missing Link already, I definitely recommend checking it out. Its a fun, well-animated action-adventure comedy film and another solid piece of work by Laika."
"439","I'm now determined to go see The Missing Link in theaters when I have a chance. I want to support it and I think it looks charming and funny."
"440","lrt we actually took my niece to see Missing Link and it was actually a pretty cute movie!"
"441","People: We are tired of sequels and reboots, give us something original!

@LAIKAStudios makes #MissingLink, their funniest and prettiest film to date.

People: Eh, let's go watch Dumbo.

Missing Link deserved WAY more than it earned this weekend. You need to see this movie. NEED."
"442","Fighting a stomach ache just to see ‘Missing Link’, maybe the only day I can see it. No cookies, don’t need any."
"443","@Yokomation @justindoublem It is a bright spot, for sure. I just wish Lego Movie 2 did better, and that Missing Link didn't flop."
"444","I would say this is far more on bad marketing than the audience not helping. I am an animator and I first heard of Missing Link like last week, no wonder people who are not in the industry don’t hear about original films  <U+0001F937><U+200D><U+2640><U+FE0F>"
"445","I'm a Laika fan, but I'm glad that the public is not rewarding Missing Link. That shit reeks like Wes Anderson."
"446","I'm a Laika fan, but I'm glad that the public is not rewarding Missing Link. That shit reeks Wes Anderson's condescending whiteness."
"447","@DenimSinatra Ha thank I, I wish it was true lol... Master Z is directed by one of the greats martial arts directors/choreographers, he n the cast put a great show. I went to see The Missing Link on Saturday, lovely work of old fashined animation and storytelling"
"448","@GoldenLink64 @RebelliousEwok But that has to do with how the movie is marketed. If the trailer's not appealing in the first place [to those on the fence], then it won't do as well overall. Saw the movie yesterday, and Missing Link holds its story well, and to me, makes the characters &amp; situations believable."
"449","I enjoyed Missing Link but it's a strange one. The dialogue and much of the film felt like it was aimed at adults but it has been pitched at children. Who, in general,  I think may be bored. It also felt too short in terms of character development."
"450","New times for DUMBO 
12:55 3:45 6:35 9:25 

Also tomorrow is the LAST DAY for Missing Link!"
"451","@GirlyWolfPup It's called terrible marketing. There was nothing that made these films stand out. The Missing Link film had terrible/minimal marketing and that other film I haven't even heard of. Calling your film Missing Link will also make it almost impossible to find highlighted on google..."
"452","The Missing Link...."
"453","By the way, I DO think it's a little unfair to pin Missing Link's box-office failure entirely on moviegoers. Especially since stop-motion animation has never been all that popular with general audiences..."
"454","I think i might share my thoughts on Missing Link's box office numbers in a blog entry. I have thoughts..."
"455","Anyway, unless I can pull off a miracle, no movies in theatres for me until late-May. Sorry, Missing Link..."
"456","@GirlyWolfPup @ianmcque LAiKA studios are amazing  their style is awesome. ...and Missing Link is a funny film."
"457","@ScottMendelson @Forbes I want to see Missing Link a lot. Unfortunately, I got talked into Hellboy instead. Regrets were made."
"458","I plan on watching Missing Link as well, as I love claymation film and this one looks cute. But seriously, go support and tweet and post about movies that aren't doing so well at the box office so people support creativity. So that people support art."
"459","Hi please go watch Missing Link in cinemas to support Laika Studios!!!! They're a stop-motion production company who's produced films such as Kubo and the Two-Strings, Corpse Bride, and Coraline!"
"460","Wasn’t Missing Link made by the same studio that made Coraline??? Yo go watch it in cinemas shksbs"
"461","Do y’all want to know the sad truth? If Missing Link was made by Disney, more people would be seeing it."
"462","i only found out less than a week ago that Missing Link was coming out so soon and like, i keep up with animation!! thats how bad the marketing was!!"
"463","companies don't want to invest in decent marketing when they're unconfident in a film that isn't a part of a franchise. you can't blame the audiences for that. i genuinely had no clue Missing Link was releasing so soon cuz of its poor marketing."
"464","The Missing Link is excellent. Really funny. My favourite kids film of the year so far. Laika continue to make really ambitious, distinctive and entertaining films."
"465","Missing Link BO was tiny but not as tiny as these grosses for 2019 anim releases. The US has 325 million people &amp; less than 500 of them see some of these films. Ruben Brandt Collector (Sony Classic): $110,562 This Magnificent Cake (GKIDS): $5,919 Tito &amp; the Birds (Shout): $4,332"
"466","I feel guilty not seeing Missing Link. I’ve been really busy lately and pretty low on cash, but I’ll try and see it at least this weekend or next week before I head to Disneyland"
"467","@rajandelman the article they used as evidence implies that all the other laika movies were successful. If more people went to see Box Trolls than Missing Link they really fucked up."
"468","@dontdierobb Missing Link, that one is a must-see right now if you enjoy animation or just good movies in general"
"469","@benthelooney Even from the trailers, Missing Link looks really bland and generic. Some of Laika's earlier stuff was fantastic, like Kubo and Paranorman. Every studio has a misstep."
"470","While I wasn't entirely sold on the story for The Missing Link, it's still a simple and fun adventure film, and of course the eye popping animation and colour palettes manages to carry it through. So I recommend checking it out."
"471","@KoritoPrime I’ve literally never heard of Missing Link before people complaining it bombed."
"472","@AlecPhan Haven't seen it yet, but Missing Link looks cute, though my theater barely sold any tickets for it on its opening weekend. Everybody has been partial to Shazam! so that may be your best bet if you just want something reliably good."
"473","To my disappointment Missing Link won't even air in my local movie theaters.
This is bullshit. How can people outside of the US can actually see a movie if it won't even air?!"
"474","Okay, so I think I’m going to start releasing a weekly schedule for films we’re planning to see so you guys can tell me directly what you care about and what you don’t.  With that said, this week’s films will be:
Hellboy

Missing Link

Little (time permitting)"
"475","@GirlyWolfPup Never even heard of Missing Link until I saw all these articles about how it's not doing well against #1 box office movie, Shazam. Shocking. Shazam isn't a reboot or remake. Granted it's based off the comic, but given DC's track record, this is still a happy surprise. Next,"
"476","@pigeonFOO I blame localized algorithms. I never saw a single Missing Link advertisement. Didn't even know it was coming out. Saw lots of Little Foot sponsored ads before that released. I'm bombarded daily with Endgame, Shazam, Hellboy, and John Wick 3 posters and trailers on FB and YTube."
"477","@LovelyAndyUK @SidPhoenix2211 @GirlyWolfPup Oh, 100% this. Doesn't help that Missing Link had almost no advertising whatsoever."
"478","Took the kids to see Missing Link and can’t say enough great things about it. @LAIKAStudios has surpassed all other animation houses on this one. Every shot is perfect. The script is tight w perfect foundation while being wholly unique. The animation is top to bottom exquisite."
"479","@LibHawker Have you watched 'Missing Link'?? I saw it over the weekend &amp; it was wonderful. I think you of all people would appreciate the message :)"
"480","SPOILER: This whole time, the Missing Link...was love."
"481","SUPPORT ORIGINAL CONTENT!!! Go see The Missing Link! Stop-motion animation NEEDS this win!"
"482","@KamenSpider I saw the Kid trailer a few times but never saw anything for Missing Link even while seeing several films in theaters where the trailer would have fit in fine"
"483","@GirlyWolfPup I had no idea Missing Link was out already. There was 0 advertisement for it :U"
"484","I completely understand this but I personally wasn't very interested in these films based on the trailers :/

Ok I'm interested in seeing Missing Link but only because it's a LAIKA film, the actual plot looks kinda meh imo (watch me end up loving it now lmao)"
"485","Missing Link was great, Laika’s craftsmanship continues to be absolutely top notch. It’s a wonder to behold, and I hope more people go out and see it. Highly recommended!"
"486","Listen, I don't want to argue with anyone, but I'm seeing a lot of people talking about not even hearing about the Missing Link movie until now. I've seen constant ads through YouTube and Twitter for several weeks so I don't really understand why nobody else knew about it. <U+0001F615>"
"487","@Smafa That's a really good idea, oh my gosh.

We're planning on breakfast at F&amp;B and then seeing Missing Link, but hanging out in a nice cafe in town after sounds heavenly!~"
"488","@chuckwoolery @gatewaypundit And Green appears to be a Missing Link."
"489","Okay I saw Missing Link and I really liked it but here's my Laika ranking:

1. ParaNorman
2. Kubo and the Two Strings
3. Coraline
4. The Boxtrolls
5. Missing Link

While I did very much enjoy Missing Link, it didn't appeal to me as well as their previous films. But that's just me"
"490","‘Missing Link’ is a very texturally satisfying film."
"491","Missing Link could have been better recieved with better advertising. The last ad I saw for it was one time, which feels like a year ago. This ties into artistic web presence: No one knows you have fantastic work if you don’t create a platform to show it."
"492","Bit sad Missing Link (Original voices) wil not only play a city away from me. But the only showing is at a really bad time. =_=‘"
"493","@Animated_Antic I went to see Missing Link on Saturday, and not too many people showed up. I have to agree with you."
"494","V. keen to go see Missing Link but of course all the showings are in the middle of the day <U+0001F62B>"
"495","@KamenSpider Can't speak for Kid Who Would be King (saw a few trailers for it) but advertising for Missing Link has been all up ins! Trailers everywhere, and ads and promotions on several SocMed sites I frequent, including a bunch right here on Twitter."
"496","These takes legit make me feel like I've been living in an alternate universe. Like where were y'all, ads for Missing Link have been *inescapable* to me since Spider-Verse."
"497","@Mrgiggleshouseo *heavy sigh* 
Missing Link is in theaters right now. Us is still in theaters.  I am seeing several other movies that while I do not, myself, plan to watch are not remakes or reboots of previous properties. 

Ma comes out pretty soon."
"498","People with their shitty ""bad marketing is the reason"" Takes...... I saw SO MUCH marketing for Missing Link. Where were YOU looking? I saw ads and posters every week. 

Also ""KiDs mOviEs"" reeks of stupidity. Ever seen a Laika film? Shut up."
"499","@kevin_video Half of our YouTube ads before videos were trailers for Missing Link so I doubt that somehow millions of people were not aware of the movie but instead chose to ignore it and the  are SHOCKED it didn't do well in the box office because THEY ALL IGNORED IT *sigh*"
"500","The animators at @LAIKAStudios are some of the best actors I’ve ever seen. Missing Link is a fantastic movie, please go see it soon!!!!"
"501","Studios are also partly to blame because they don't push their original movies enough. Even though I love Laika, I had no interest in Missing Link because the trailers were mid as hell and I barely saw them in pre-shows at the theaters"
"502","<U+0001F1EE><U+0001F1EA>#BDS<U+0001F1EE><U+0001F1EA>
""The Dark Side of the Moon“
Many think #Zionists interest in the Dark Side is odd
They dug up most of #Palestine to find the Missing Link between #judaism and obhorrent #zionism
Failing they now hunt for The Promise on Dark Side
Pity it's a Myth
It's perfect for Zionists"
"503","Missing Link was an absolutely incredible work of art"
"504","@scousepie Me and The Kid enjoyed Missing Link, though."
"505","One other mother has joined us now. Do you think they dropped their kids off in Missing Link?"
"506","@NineJackals Laika movies almost always (I liked Kubo a lot despite this) have a vague, kinda whimsical, ""we'd like to be Roald Dahl but don't have his writers"" quality and that Missing Link movie looks like the exact same shit. This movie looks like Boxtrolls with Bigfoot."
"507","How did the release date for Missing Link slip past me, its been out for 3 days and I didn’t even notice. I’m begging someone to see Missing Link with me pls. :’v"
"508","I legitimately had no idea Missing Link even existed. The first time I heard of the film at all was yesterday when I saw the article about it bombing in the U.S."
"509","@GemCityGem I didn’t realize Missing Link was them until recently, which is a good example of how far their brand has fallen"
"510","Anyone who came to the #animation sessions, make sure you go see Missing Link at the cinema! Very hard to believe, but that’s the same stop motion we were doing...!"
"511","@GirlyWolfPup You clearly didn’t take into account how badly marketed Missing Link was. Laika’s marketing team has been known to have really bad marketing to the point that the audience doesn’t even know the film exists so no the audience isn’t to blame for this. This is a pretty bad take tbh"
"512","@GirlyWolfPup The thing you failed to consider here is how badly marketed Missing Link was. The marketing for Laika has been known to have really shitty to the point that the audience doesn’t even know the film exists so no the audience isn’t to blame for this. This is a pretty bad take tbh"
"513","@GirlyWolfPup You clearly didn’t take into account how badly marketed Missing Link was. Laika’s marketing team has been known to have really bad marketing to the point that the audience doesn’t even know the film exists so no the audience isn’t to blame for this. This is a orettt bad take tbh"
"514","update:

Animation History...

We might also lose stop motion animated films if Laika goes under, as it's recent Missing Link was a Box Office disaster.

I am afraid what would happen if Laika's next film bombs..."
"515","@MikeIsAHuman @madjackrabbit I don't know about that. Annapurna (the US distributor of Missing Link) is run by a billionaire's offspring too, yet there's reports of the billionaire taking more control after the offspring spent too freely"
"516","@feyrah Saw a few ads for Missing Link but it was literally a day or two before the release date, which is of course not good marketing. 

The other I only heard mentioned on a podcast once."
"517","@javi_draws The only advertising I saw was posters in the actual theater and AMC doing a promotion of their limited ""Missing Link"" Mango Icee flavor. I might've seen a small trailer in the beginning of a movie months ago but I'm not sure :/"
"518","@GirlyWolfPup No lie I only even just heard about Missing Link 3 days ago :(
Unfortunately I live in small town and it likely won't come here for another month or so
shame too because it legit looks like a fun movie!!"
"519","Real shame about 'Missing Link' struggling.. It's gorgeous, charming, and incredibly well made. I think the marketing of the 'creature' instead of the 'adventure' aspect of the film led to it's demise. The orange 'character' poster was, quite frankly, ugly."
"520","the new LAIKA movie Missing Link came out recently and looks gorgeous so i think i’ll see that instead of HB"
"521","This week! Missing Link is a really funny movie you should all go see!

Plus, sequels for Shazam and Tomb Raider take positive steps forward and shoes are actually holding up Space Jam 2?

All this and more, check us out!"
"522","@Solaxee @GirlyWolfPup @ianmcque I was made well aware Missing Link existed, but never heard of The Kid Who Would Be King until seeing this post"
"523","@LAIKAStudios Tomorrow night we plan to see Missing Link in our local theater.  Looking forward to the show!"
"524","@pissoffghosts I think the advertisement had a lot to do with the audience type! I knew about Missing Link because I follow animated movies because I love them, but I had people reply to me telling me they had no idea either existed."
"525","@KrsJams He’s definitely into it on more than just a superficial level, “Missing Link” has a reference to kitty Pryde AND molecule man lmao"
"526","I’ve seen a ton of “Why didn’t people go see ‘Missing Link’, this is why we only get reboots &amp; sequels” but also this is the first time I’ve heard about that movie?"
"527","I used to be one of these people but can we stop taking blaming or harassing anyone else for not liking reboots and live action remakes for the cause of Missing Link's box office performance. This has gone way too far."
"528","Can we just give a huge applause to @LAIKAStudios for the work they have to do to give us films like Kubo and Missing Link. The hours, the so many frames, the overall dedication they have for their work. I truly enjoyed Missing Link. Had me leaving the theater happy. Thank you!"
"529","subtweet: I would rather see a Paranorman sequel than Missing Link. &gt; &gt;"""
"530","People are turning this whole Missing Link situation into a one sided blame game for people who want more original films. There’s a lot more factors to this story such as the terrible marketing and the fact that not everyone who wants more original films has the time to see it."
"531","All these “You can’t complain about reboots if you haven’t seen Missing Link” hot takes feel very one sided and don’t make the situation better."
"532","@TazoGumball2345 None of these had awful marketing though. People keep saying that despite it being a lie. There were non-stop ads for both of them with Missing Link appearing in front of nearly everything."
"533","In my defense, CARTOON TWITTER COMMUNITY, I'm broke and I wasn't even aware of Missing Link until yesterday <U+0001F644>"
"534","@TheAlphaJayShow I fully agree with this. I want to see The Missing Link, simply because it's Laika and I know they make good stuff, but I fully admit the advertising for it was lackluster and minimal. I wouldn't be surprised if a good chunk of people don't even know this movie exists."
"535","@GaryJMatthews @LovelyAndyUK @GirlyWolfPup Yeah I was uninterested because it looked like... it looked like made-for-TV stuff they were pushing into a theater for some reason. Missing Link looked good, but until I saw a trailer for it in *another movie* last week I didn't even know it existed."
"536","@javi_draws I work at an AMC and they did a decent amount of advertising within AMC for the film (Missing Link themed mango Icee flavor; the poster went up in the hall in November I think, and the 3D glasses bins had ML on it). But that’s only reaching people who are AT the movies already."
"537","I really wanna see Missing Link by Laika. I didn't even know it came out last week."
"538","@mayhem_crimson I've never seen a truer tweet in my life. Missing Link was such a fantastic movie, and so many people are missing out."
"539","I think the reason to why Missing Link bombed is because Laika and its distributor barely marketed the film. People just not seeing it is one thing, but it’s also the company’s responsibility to spread the word on their movie."
"540","OK, I admit, I didn't go out this weekend to see Missing Link as I don't have enough love for Laika (Kubo aside) and animation in general I guess, I was watching two new Netflix series. Small wonder the platform's becoming the new home for original animation."
"541","@spanglemix Missing Link was advertised a lot I feel like? There’s like a bunch of tv ads, there’s ML themed chocolate at Loli &amp; Pops candy stores, it’s constantly posted on Laika’s LinkedIn page, I think it was a promoted tweet at some point"
"542","@unicornmantis Advertising can make or break a movie. Some films don't have a wide appeal either especially ones like The Missing Link. It looks pretty ugly"
"543","So Missing Link is doing really bad at the box office making it another unsuccessful flick for Laika. Normally I'd be really upset about it, but for this one I haven't seen it either. It just looks pretty generic and is surrounded by huge films. The animation looks great but..."
"544","@GirlyWolfPup @Timmy_Mac15 The advertising for Missing Link has been awful. There's billboards around here in rural areas, but just the movie title and a horrible, off-putting picture of the lead character is not a good ad. I was surprised to hear it was a Laika film."
"545","@feyrah Yeah, a big problem is advertising. I only knew Missing Link was coming out because I make it my job to know. <U+0001F62C>"
"546","Seeing a matinee of Missing Link with my wife. The theater is empty, which is kinda sad for the movie, but cool for us"
"547","#StarWarsCelebration is over! What a fun con. I'm excited to get back to a regular sleeping schedule, but first... time to see Missing Link."
"548","@RebelliousEwok Thanks a lot, #Shazam! You killed a great movie! Why do Laika movies never get the box office numbers they deserve? I saw Missing Link, and LOVED it!"
"549","@JeffMovieMan My busy schedule is, unfortunately. <U+0001F622> I do want to see Missing Link, though, and I’m still kicking myself for missing Kubo in theatres."
"550","I’ve... never seen any advertising for Missing Link outside one theatre preview and haven’t heard of The Kid Who Would Be King at all so I,, don’t think the consumers are the issue here?"
"551","@my2k @RebelliousEwok @misterbabadork Kubo was from Focus
Missing Link is their first film with Annapurna"
"552","I REALLY wanted to see these movies and I definitely will see Missing Link; I'm sad that they did so poorly :("
"553","I love Laika but have absolutely no interesting in Missing Link. Coraline and Kubo were fantastic, Box Trolls was meh. Missing Link just does not look good."
"554","Landed early early this morning, slept in, still feel crappy BUT bf and I are gonna see Missing Link today!!!"
"555","@PaintKatt I think unfortunately Missing Link came out at an unfortunate time as well. The entertainment market is super saturated this month with GOT and Avengers Endgame that people might not be able to afford the time or money for everything"
"556","@MollyJongFast Imagine not being able to even grasp the concept of fire and how it works.  These assholes are the jizz that ran down the Missing Link’s leg"
"557","Missing Link (88%) is another humorous, smart and emotional fantasy film from Laika."
"558","@officialtcz I'll for sure catch it in theaters, but Shazam is higher on my priorities list right now. All the ads/trailers for Missing Link just haven't excited me. And the short ads I see on YouTube look like they're aimed at small children and I feel talked down to.
Also, taxes were taxing"
"559","@GirlyWolfPup The King Arthur legend is hardly original. And as for Missing Link, they ads I've seen focus exclusively on the actors doing the voices, as if kids give a shit about Zoe Saldana, instead of jokes and plot from the movie."
"560","@ABagOfSticks @GoldenSmoked We are all going to see Missing Link this weekend"
"561","Saw Missing Link this past weekend. It was fun, but when compared to other Laika films, it was a little lacking in a lot of departments.

However, it was fun, well paced, and while not completely memorable, it’s the kind of film that you’ll remember liking a few years from now."
"562","@GirlyWolfPup The problem is marketing not originality. The only ad I ever came across for Missing Link was a short radio advert that didn’t even convey that it was a movie and Kid Who Would be King was advertised as a movie for small kids. Studios would rather give more to stuff with a base"
"563","Time to see laika's zelda movie! Its weird that they didn't include the name of the series in title, but I guess The Legend Of Zelda: Missing Link doesnt roll off the tongue easy"
"564","@Depressedmovie Missing Link was promoted all over Twitter and in front of Shazam! Captain Marvel Dumbo and How to Train Your Dragon. 

Laika's marketing doesn't get any better than that."
"565","@GirlyWolfPup Maybe the issue is that studios don't market original movies well. Missing Link looks like some of the weakest nothing ever from the ads."
"566","It's such a shame that stop motion movies like Missing Link and Kubo and the Two Strings aren't as financially successful as Pixar movies!"
"567","@feyrah @AtroxChobatsu I saw quite a lot on Missing Link on Facebook and a lot on the other film in Cinemas only. For some reason they just had...very specifically narrow advertising, no wonder they flopped..."
"568","I’m getting tired of people making others feel bad for not seeing Missing Link. Original movies are not a charity and if you want to see them strive stop judging others for doing nothing wrong. Instead blame the marketers for not doing their job."
"569","@GirlyWolfPup @TeaRexee Unfortunately, like everyone else is saying, it was the marketing that killed them.
I saw a single ad for the Missing Link months and months ago, and wanted to see it, but I never saw anything for it after that, so I just completely forgot about it."
"570","@Skylerhxc You’re right that the film had trailers in front of bigger films, and twitter, but that’s all there was. These days that feels like bare minimum, especially sandwiched between 2 Marvels and a DC movie.

I liked Missing Link a lot, but UAR needed to do more to get it an audience."
"571","At the cinema to see Missing Link. In the mood for something cute and light, plus Kubo &amp; The Two Strings was soooo good."
"572","@kaitlynkelley57 @DORKpodcast @RVonD It’s not awful, most of the little shits went to Dumbo or Missing Link, still more children than I’d like, but the movie isn’t in the Lux so I gotta sit with all the plebs, not used to going to movies and not being able to order a drink at my seat"
"573","@GirlyWolfPup @MESIAS_ROCKET Shit. I didnt even know Missing Link was out. Totes gonna watch it this weekend"
"574","I remember seeing a ton of ads for Missing Link a few months back, then none again until this past week."
"575","To be fair, Missing Link, compared to the other Laika Productions, was poorly advertised. I'm a Laika fan and I hadn't seen a single ad for ML until I checked Laika's website, even worse, it had no release date posted so how were we supposed to know it was gonna come out so&gt;"
"576","I do find it sad that Missing Link isn't doing well, but to me it's just expected at this point since Laika has never been a money making company. It's silly to me at this point to really tell people ""GO SEE THIS MOVIE"" because writings on the wall."
"577","Missing Link bombing at the box office is why I truly don't love anyone."
"578","Saw ""The Missing Link"" the other day. Can't even begin to go into awe about the craft &amp; love put into this film. Lots to love about it, &amp; Susan is endearing. It is worth a watch.
More detailed thoughts:"
"579","I really enjoyed Missing Link! Absolutely gorgeous, fun and exciting animation, and an airtight script. It just... could have been funnier? It had jokes throughout, but never made me laugh out loud repeatedly until the final act."
"580","Feel bad that Missing Link is bombing hard in the box office, but I honestly had no interest in it going off of the trailers they put out so I imagine loads of people felt the same. That and it always seem like Laika films can never do well in theaters regardless"
"581","@feyrah @AtroxChobatsu This is so true, I've been looking forward to Missing Link since the first trailer and I didn't even know it premiered till the other day."
"582","I saw Missing Link by @LAIKAStudios on opening weekend. Wow, great movie and beautiful animation as always!

But I am sad that a dumpster-fire like Hellboy makes more at box office than this work of art...

#missinglink #laika #laikastudios #boxoffice #hellboy #animation #films"
